"met_object_id","link_resource","provenance"
"447000","http://www.metmuseum.org/art/collection/search/447000","Emile Gaillard, Paris (until d. 1904; sale, Hôtel Gaillard,Paris, June 7–16, 1904, no. 579, to Morgan); J. Pierpont Morgan (American), New York (1904–d. 1913; his estate 1913–17; gifted to MMA)"
"469887","http://www.metmuseum.org/art/collection/search/469887","From the Christ Church Cathedral, Canterbury, Kent (probably dispersed after 1908); Dr. J. Francis Grayling 1853–1923, Sittingbourne, Kent (after 1908–until 1923) ; by descent, Bertram Christian, London (1923–sold 1940) ; Kirsopp Lake, Wayland, MA (in 1940) ; by descent, Gerard Kirsopp Lake, New Canaan, CT (until 1972) ; by descent, Lydia Kirsopp Lake, Lexington, MA (sold 1984)"
"316503","http://www.metmuseum.org/art/collection/search/316503","Court of Benin; taken from the Royal Palace in 1897 during the British military occupation of Benin; Col. Le-Poer-O'Shea, Royal Engineers Boundary Commission, 1897–1900; (Sotheby's, London, March 8, 1957, no. 197); [Julius Carlebach Gallery, New York, from 1957]; a private collector, by 1986; (Sotheby's, New York, Nov. 18, 1986, no. 96); Mr. and Mrs. Klaus G. Perls, New York, 1986–91"
"503818","http://www.metmuseum.org/art/collection/search/503818","William H. Riggs ; Dresden Waffensammlung"
"444607","http://www.metmuseum.org/art/collection/search/444607","Edward C. Moore (American), New York (until d. 1891; bequeathed to MMA)"
"464341","http://www.metmuseum.org/art/collection/search/464341","From the church of Lasbordes (Aude), France; [ Charles J. Wertheimer (British), London (in 1906)]; J. Pierpont Morgan (American), London and New York (1906–1913)"
"437854","http://www.metmuseum.org/art/collection/search/437854","Elhanan Bicknell, Herne Hill, Dulwich, Surrey (in 1845); Joseph Hogarth, London (until 1851; Royal Gallery of British Art sale, Christie's, London, June 13, 1851, no. 48, as ""The Whaler: 'Hurrah for the whaler Erebus, another fish.' 'Beale's Voyage'"", for £299 to Gambart); [Gambart, London, from 1851; probably sold to Miller]; John Miller, Liverpool (by 1858–67; his sale, Christie's, London, May 22, 1858, no. 247, as ""The Whale Ship"", for £367.10.0 to Gambart for Miller; sold to Agnew); [Agnew, London, 1867; sold for £1,890 to Graham]; John Graham, Skelmorlie Castle, Ayrshire (1867; sold to Agnew); [Agnew, London, 1867–68; sold to Leyland]; Frederick Richard Leyland, Liverpool (1868–74; his sale, Christie's, London, June 13, 1874, no. 115, as ""The Whale Ship"", for £960.15.0, bought in); Thomas Woolner, London (in 1875; his sale, Christie's, London, June 12, 1875, no. 132, as ""Whalers"", for £325.10.0 to Ellis, bought in); Charles Cooper, London (until 1883; sale, Christie's, London, April 21, 1883, no. 151, as ""The Whale Ship"", for £945 to Vokins); [Vokins, London, 1883; sold for about £1,500 to Haden]; Sir Francis Seymour Haden, Woodcote Manor, Alresford, Hampshire (1883–96; sale, Christie's, London, May 23, 1891, no. 110, for £945 to Wilson, bought in; sold to The Met)"
"437869","http://www.metmuseum.org/art/collection/search/437869","Cardinal Tommaso Ruffo, Rome (by 1704; d. 1753; inv., 1734); Litterio Ruffo, 2nd duca di Baranello, Naples (1753–d. 1772); Vincenzo Ruffo, 3rd duca di Baranello, Naples (1772–76; sold to Hamilton); Sir William Hamilton, Palazzo Sessa, Naples (1776–1801; inv. July 14, 1798, states that this portrait came from the Baranello Collection at Naples); his sale, Christie's, London, March 27–28, 1801, no. 59, for £40.19.0 to Parker); Thomas Lister Parker, Browsholme, Yorkshire (1801–at least 1808; cat., 1808, no. 30); Jacob Pleydell-Bouverie, 2nd Earl of Radnor, Longford Castle, Salisbury, Wiltshire (by 1814, but probably acquired by the 2nd Earl on May 1, 1811 for £151.14.05 [see Ref. Radnor 1909]–d. 1828); the Earls of Radnor, Longford Castle (1828–1968; cat., 1909, no. 87); Jacob Pleydell-Bouverie, 8th Earl of Radnor, Longford Castle (1968–70; sale, Christie's, London, November 27, 1970, no. 110, to Wildenstein for The Met)"
"437879","http://www.metmuseum.org/art/collection/search/437879","?Pieter Claesz. van Ruijven, Delft (until d. 1674); ?his widow, Maria de Knujt, Delft (1674–d. 1681); ?their daughter, Magdalena van Ruijven, Delft (1681–d. 1682); ?her widower, Jacob Abrahamsz. Dissius, Delft (1682–d. 1695; his estate sale, Amsterdam, May 16, 1696, possibly no. 38, ""Een Tronie in Antique Klederen, ongemeen konstig"" [A ""tronie"" in antique dress, uncommonly artful], sold for 36 florins; no. 39, ""Nog een dito Vermeer"" [Another ditto Vermeer], sold for 17 florins; or no. 40, ""Een weerge van denzelven"" [A pendant of the same], sold for 17 florins); ?Dr. Luchtmans, Rotterdam (until 1816; his anonymous sale, Muys, Rotterdam, April 20–22, 1816, no. 92, as ""Le portrait d'une jeune personne,"" by Vermeer, 17 x 15 in., for 3 florins); Auguste Marie Raymond, prince d'Arenberg, Brussels (by 1829–d. 1833; cat., 1829, no. 53); Arenberg family, Brussels and Schloss Meppen, Germany (1833–1949; cat., 1859, no. 35); Engelbert-Charles, 10th duc d'Arenberg (1949–55; sold through Seligman to Wrightsman); Mr. and Mrs. Charles Wrightsman, New York (1955–79; cat., 1973, no. 32)"
"466292","http://www.metmuseum.org/art/collection/search/466292","[ Galerie für Glasmalerei, Zurich (sold 1996)]"
"437881","http://www.metmuseum.org/art/collection/search/437881","Robert Vernon, London (1801?–d. 1849; his estate sale, Christie's, London, April 21, 1877, no. 97, as ""Lady at Table—Ewer and Dish,"" by Metsu, for £404.5.0 to Colnaghi); Mervyn Wingfield, 7th Viscount Powerscourt, Powerscourt, near Enniskerry, co. Wicklow, Ireland (1878–?1887); [Agnew, London]; [Bourgeois Frères, Paris]; [Charles Pillet, Paris, 1887; sold to Marquand for $800]; Henry G. Marquand, New York (1887–89)"
"437769","http://www.metmuseum.org/art/collection/search/437769","Lothar Franz Graf von Schönborn, Schloss Weissenstein, near Pommersfelden (by 1719–d. 1729; inv., 1719, no. 57, as ""Der Verlohrne Sohn mit seinem Bruder von der gleichen Grösse. V. Chavalier Schvvarz.""); Grafen von Schönborn, Schloss Weissenstein (from 1729); by descent to Grafen von Schönborn-Wiesentheid, Schloss Weissenstein (by 1861–1942; cat., 1861, no. XI, as ""Portrait d'un homme et d'un jeune garçon,"" by Christoph. Schwarz; cat., 1894, as by Michael Sweerts); Dr. Karl Graf von Schönborn-Wiesentheid, Schloss Weissenstein and Schloss Wiesentheid (1942–at least 1970); [Michael Tollemache, London, until 1981; sold to Wrightsman]; Mr. and Mrs. Charles Wrightsman, New York (1981–84)"
"633712","http://www.metmuseum.org/art/collection/search/633712","Dr. Gustav Rau(from 1950s or 60s–d. 2001); [ Lempertz Auction Gallery, Cologne(November 16, 2013, not 1385)]; [ Sam Fogg Ltd.(sold 2013)]"
"314299","http://www.metmuseum.org/art/collection/search/314299","[André Emmerich Gallery, New York, until 1971]; Gertrude A. Mellon, New York, 1971–1982"
"501213","http://www.metmuseum.org/art/collection/search/501213","Mary Elizabeth Adams Brown"
"453053","http://www.metmuseum.org/art/collection/search/453053","possibly Thomas Hope of Deepdene, England; [ David Drey, London, before 1962; sold to Hodgkin]; Howard Hodgkin (British), London (from before 1962–81); [ Terence McInerney Fine Arts Ltd., New York, 1981; sold to MMA]"
"458956","http://www.metmuseum.org/art/collection/search/458956","J. A. Ramboux, Cologne; Wallraf-Richartz-Museum, Cologne, 1867 (J. Niessen, Verzeichniss der Gemälde-Sammlung des Museums Wallraf-Richartz in Köln, 1869, pp. 138-139, no. 763); Edward Hutton, London (letter of Mrs. A. E. Goodhart to the Frick Art Reference Library, December 20, 1934); Mr. and Mrs. A. E. Goodhart, New York, by 1924 (ms. note by R. Offner in the Frick Art Reference Library). Bequeathed by Mrs. Goodhart to Robert Lehman in 1952."
"472381","http://www.metmuseum.org/art/collection/search/472381","From the church of Era Mare de Diu de Cap d’Aran, near Tredòs, Spain; Paul O. Berliz, New York (sold 1950)"
"684184","http://www.metmuseum.org/art/collection/search/684184","Private Collection, South America (before 2001) ; sale, Christie's, London (July 9, 2001, no. 35) ; Private Collection, Europe ; [ Dr. Jörn Günther Antiquariat, Switzerland (2015)]"
"469879","http://www.metmuseum.org/art/collection/search/469879","Maurice Tempelsman, New York ; [ A La Vieille Russie, New York (sold 1960)] ; Hembleton (The Cygnus Collection), New York ; [ Robin Symes Limited, New York and London (sold 1983)]"
"309388","http://www.metmuseum.org/art/collection/search/309388","Nathan Cummings, Chicago, until 1966"
"466326","http://www.metmuseum.org/art/collection/search/466326","Probably from pulpit of the Cathedral of Pisa, built 1302-1310, demolished 1595.; Private Collection, Florence; [ Dealer(Bardini?), Florence (by 1870)]; John Ruskin (British), Brantwood, Coniston Lake (by 1873-1900); Mrs. Arthur Severn, Brantwood, Coniston Lake (until ca. 1904); [ R. Langton Douglas, London (sold 1921)]"
"466311","http://www.metmuseum.org/art/collection/search/466311","From the cloister of the royal abbey of Saint-Denis, France; marquis de Migieu, Savigny-les-Beaune (about 1771?); vicomte de Vaulchier ; [ Dealer, Versailles (?)]; [ Alphonse Kann (French), Paris (sold 1920)]"
"308410","http://www.metmuseum.org/art/collection/search/308410","Bruno J. Wassermann-San Blas Collection, Buenos Aires, Argentina, acquired by 1938, until 1954; Nathan Cummings, Chicago, 1954–1963"
"437654","http://www.metmuseum.org/art/collection/search/437654","the artist, Paris (until d. 1891); his mother, Mme Ernestine Seurat, Paris (1891–at least 1892, and presumably until her death in 1898); the artist's brother and brother-in-law, Émile Seurat and Léon Appert, Paris (until 1900; sold with another work for Fr 1,000 through Félix Fénéon to Bernheim-Jeune); Josse and Gaston Bernheim-Jeune, Paris (1900–1929; sold on January 1, 1929, for £16,097 to Reid & Lefevre and Knoedler); [Reid & Lefevre, Glasgow and London, and Knoedler, New York, jointly owned in half-shares, 1929–32; sold by Knoedler, stock no. A610, in November 1932 for $47,000 to Clark]; Stephen C. Clark, New York (1932–d. 1960)"
"470313","http://www.metmuseum.org/art/collection/search/470313","From the abbey of Moutiers-Saint-Jean, near Dijon, France; Mlle. Cambillarc, Moutiers-St.-Jean, France ; [ Jean Peslier, Vézelay, France] ; [ Brummer Gallery, Paris and New York (sold 1932)]"
"310662","http://www.metmuseum.org/art/collection/search/310662","[Alan Lapiner, Arts of the Four Quarters, Ltd., New York, until 1968]; The Museum of Primitive Art, New York, 1968–1978"
"437675","http://www.metmuseum.org/art/collection/search/437675","?Cappella dei Signori, Palazzo Pubblico, Siena (?until 1686); David John Carnegie, 10th Earl of Northesk, or Charles Noel Carnegie, 10th Earl of Southesk (sold to Douglas); [R. Langton Douglas, London, until 1915; sold through F. Mason Perkins to Blumenthal]; George Blumenthal, New York (1915–41; cat., vol. 1, 1926, pl. XIX, as ""An Apostle,"" possibly by Lippo Vanni, under direct influence of Simone Martini)"
"466178","http://www.metmuseum.org/art/collection/search/466178","Benedictine abbey at Muri, Canton Aargau, Switzerland (until about 1800); Peter Vischer-Sarasin, Schloss Wildenstein, near Bubendorf, Switzerland (by 1841–43) ; by descent to Peter Vischer-Passavant, Schloss Wildenstein, near Bubendorf, Switzerland ; by descent to Peter Vischer-Milner-Gibson, Schloss Wildenstein, near Bubendorf, Switzerland (until 1989) ; Christie's, London (July 3, 1990, lot 110b)"
"454662","http://www.metmuseum.org/art/collection/search/454662","Probably Great Mosque of Qairawan, Tunisia(from about 900); [ Sam Fogg, London, by 2002–4; sold to MMA]"
"502833","http://www.metmuseum.org/art/collection/search/502833","Mary Elizabeth Adams Brown ; Florence H. Learned (Mrs. Dwight W. Learned)"
"205351","http://www.metmuseum.org/art/collection/search/205351","Palazzo Fossombroni, Arrezzo (until ca. 1935) ; Otto Lanz , Amsterdam ; by descent, the heirs of Otto Lanz (until 1971; to MMA) ; [ Marco Grassi , as agent for the heirs of Otto Lanz; to MMA ]"
"316490","http://www.metmuseum.org/art/collection/search/316490","Commissioned by Ẹsìgie (r. ca. 1517–50) or Òrhògbùà (r. ca. 1550–70), Benin City; by descent to Òvọ́nránmwẹ̀ (r. 1889–97); taken from the Royal Palace in 1897 during the British military occupation of Benin; (Hôtel Drouot Rive Gauche, Paris, June 21, 1976, no. 173); (Christie's, London, June 19, 1979, no. 255); Mr. and Mrs. Klaus G. Perls, New York, 1979–1991"
"656430","http://www.metmuseum.org/art/collection/search/656430","[ Kang Collection, Inc. , New York, until 2014; sold to MMA]"
"449457","http://www.metmuseum.org/art/collection/search/449457","1937, excavated at Sabz Pushan in Nishapur, Iran by the Metropolitan Museum of Art's expedition; 1938, acquired by the Museum in the division of finds"
"464360","http://www.metmuseum.org/art/collection/search/464360","J. Pierpont Morgan (American), London and New York (until 1917)"
"438816","http://www.metmuseum.org/art/collection/search/438816","the artist, Paris (until d. 1867; his estate sale, Hôtel Drouot, Paris, April 27, 1868, no. 52, as ""Forêt d'hiver,"" for Fr 10,000 to Durand-Ruel); [Durand-Ruel, Paris, 1868–87 (as a part of a series of complicated financial arrangements it was held with Hector Brame, Jules Feder, and Charles(?) Edwards; it was included in the collection sale ""d'un amateur,"" Hôtel Drouot, Paris, February 24, 1881, no. 52, for Fr 48,600 to Durand-Ruel and later sold for Fr 28,000 to Robertson for American Art Association)]; [American Art Association, New York, 1887–92; sale, ""The Collections of the American Art Association to be Absolutely Sold by Auction to Settle the Estate of the Late R. Austin Robertson,"" New York, April 7–8, 1892, no. 155, as ""Forest in Winter—Sunset,"" for $9,000 to Widener); P. A. B. Widener, Elkins Park, Pennsylvania (1892–1911)"
"438818","http://www.metmuseum.org/art/collection/search/438818","?Moltedo family, Corsica; ?Princess Vera Koudacheff (sale, Christie's, London, December 1, 1906, no. 146); Théodore Duret, Paris (sold to Havemeyer); Mrs. H. O. (Louisine W.) Havemeyer, New York (by 1916–d. 1929; cat., 1931, pp. 136–37, ill.)"
"441769","http://www.metmuseum.org/art/collection/search/441769","probably by descent to Charles Evelyn Arkwright, Holbrook Hall, Holbrook, Derbyshire (until d. 1931); Mrs. Charles Evelyn (Isabella Emma Crompton) Arkwright, Holbrook Hall (by 1934–d. 1939); by descent to Colonel Sir John Frederick Crompton-Inglefield, Parwich Hall, Parwich, near Ashbourne, Derbyshire (1939?–at least 1972); by descent to a private collection (until 2011; sale, Sotheby's, London, December 7, 2011, no. 37, to Matthiesen); [Matthiesen Gallery, London, 2011–13; sold to The Met]"
"438820","http://www.metmuseum.org/art/collection/search/438820","Charles-Auguste-Louis-Joseph Demorny, called comte de Morny, later duc de Morny, Paris (1852–d. 1865); his widow, Sophie Troubetskoi, duchesse de Morny, Château de Nades, Allier (1865–78; sale, Hôtel Drouot, Paris, March 29, 1878, no. 17, as ""Les demoiselles de village,"" for Fr 5,000); Thomas Wigglesworth, Boston (by 1879–at least 1888); [Julius Oehme, New York, until 1901; sold in May to Durand-Ruel]; [Durand-Ruel, New York, from 1901]; [Durand-Ruel, Paris, until 1906; sold in June to Hébrard]; [A. A. Hébrard, Paris, from 1906]; Colonel Oliver H. Payne, New York (1909–d. 1917); his nephew, Harry Payne Bingham, New York (1917–40)"
