"met_object_id","link_resource","sim_type","sim_text"
"454611","http://www.metmuseum.org/art/collection/search/454611","Inscription","English translations of the Qur’an are taken from Arthur J. Arberry’s ""The Koran Interpreted"" (New York, 1966).

Inscription in upper-left corner:
كتبه الفقيرالمذنب عبد القادر الحصاري في السا کین(?) اناطولى سنة ١١٨٠
Written by the poor sinner ‘Abd al-Qadir al-Hisari living in [?] Anatolia [in the] year 1180 AH 1766– 67 CE]

Inscription in gold, forming the hull and deck of the ship, the names of the Seven Sleepers along with their dog Qitmir;
on the stern within a gold disk, the tughra of the Ottoman sultan

Inscription below the tughra:
السلطان بن السلطان السلطان مصطفى خان بن السلطان احمد خان
The Sultan, son of the Sultan, the Sultan Mustafa [III] Khan, son of the Sultan Ahmad [III] Khan

Inscribed in Arabic on the flagpole: [Qur’an 2:255 (the “Throne Verse”)]

Inscription in Ottoman Turkish on the waves of the sea,[1] a prose text relating to navigation and the sea; in larger script, framing the image, poetic verses in Ottoman Turkish

Inscription in Arabic in smaller script, framing the image:
اللهم صل علی سیدنا محمد و علی آل محمد سید الفائزین
May God bless our Master Muhammad and the Family of Muhammad, Master of the Victors.[2]

Footnotes:
1- Thanks to my colleague Deniz Beyazit for kindly reviewing the Ottoman Turkish inscriptions on this piece, and also to Rıfat Gunalan and Faruk Bilici, who kindly consulted with her on these readings.

2- This text is repeated several times, each time with a different final descriptor. The same repeating phrase is also to be found surrounding the signature of the calligrapher on the upper left.
View more"
"472562","http://www.metmuseum.org/art/collection/search/472562","Inscription","Inscribed in Greek: [On lid] Here is your son...Here is your Mother (on either side of Christ's head); Jesus; Mother of God; John; [on lid moving clockwise from upper left] Saint Demetrios; Saint Eustathios; Saint Lawrence; Luke; Mark; Thomas; James; Saint Damianos; Saint Kosmas; Saint Gregory the Miracle-Worker; Bartholomew; Matthew; Jude; Simon; [on side moving clockwise from upper left] Saint Anastasios; Saint Nicholas; Saint Platon; Saint Theodore; Saint Prokopios; Saint George; Saint Merkourios; Saint Eustratios; Saint Panteleimon; Saint Andrew; Saint John; Saint Paul; Saint Peter; [inside lid] Hail, full of grace!; The Nativity; Here is your son...Here is your mother."
"438817","http://www.metmuseum.org/art/collection/search/438817","Inscription","Signed (lower left): Degas"
"438815","http://www.metmuseum.org/art/collection/search/438815","Inscription","Signed and dated (lower right): Renoir. 78."
"438814","http://www.metmuseum.org/art/collection/search/438814","Inscription","Signed and dated (lower right): Eug. Delacroix / 1846"
"446563","http://www.metmuseum.org/art/collection/search/446563","Inscription","Inscribed in Persian in nasta‘liq script:
گفت چو دل در ره بت باختم
پا برهش نیز ز دل ساختم
[He] said his heart is lost to his idol, my heart took a step on his path

Signature in Persian in nasta‘liq script at bottom left-hand corner of frame:
عمل پساون
Work of Basawan

(Translation from ""Masterpieces from the Department of Islamic Art in the Metropolitan Museum of Art,"" 2011, p. 352)."
"446567","http://www.metmuseum.org/art/collection/search/446567","Signature","'amal-i Manohara"
"446567","http://www.metmuseum.org/art/collection/search/446567","Inscription","Signature in Persian in nasta‘liq script at bottom right-hand side of frame:
عمل منوهر
Work of Manohar

(Translation from ""Masterpieces from the Department of Islamic Art in the Metropolitan Museum of Art,"" 2011, p. 352)."
"48948","http://www.metmuseum.org/art/collection/search/48948","Inscription","Artist’s inscription and signature (2 columns in seal script)

Painted in a guesthouse in Wenling [Quanzhou, Fujian Province] in the xinmao year of the Wanli reign era [1591], Wu bin.

萬曆辛卯嵗於溫陵客舍圖之。吳彬

Artist’s seals

Wenzhong zhi 文中製
Wu Bin yin 吳彬印
Jinsu rulai houshen 金粟如來後身

Frontispiece

Mi Wanzhong 米萬鍾 (1570–1628), 4 characters followed by 2 columns in semi-cursive script, undated; 3 seals:

應真變現
眾香居士米萬鍾書。[印]：米萬鍾字仲詔、西方之人兮、書畫船

Colophon

1. Tang Binyin 湯賓尹 (died after 1628), 31 columns in semi-cursive script, undated; 3 seals:

《般若波羅蜜多心經》
觀自在菩薩行深般若波羅蜜多時，照見五蘊皆空，度一切苦厄。舍利子，色不異空，空不異色，色即是空，空即是色，受想行識亦復如是。舍利子，是諸法空相，不生不滅，不垢不净，不增不减。故空中無色，無受想行識，無眼耳鼻舌身意，無色聲香味觸法，無眼界，乃至無意識界。無無明，亦無無明盡，乃至無老死，亦無老死盡。無苦集滅道，無智亦無得，以無所得故。菩提薩埵依般若波羅蜜多故心無罣礙，無罣礙故無有恐怖，遠離顛倒夢想，究竟涅槃。三世諸佛依般若波羅蜜多故，得阿耨多羅三藐三菩提。故知般若波羅蜜多是大神咒，是大明咒，是無上咒，是無等等咒，能除一切苦，真寔不虚。故說般若波羅蜜多咒，即說咒曰：揭諦揭諦，波羅揭諦，波羅僧揭諦，菩提薩婆訶。睡庵湯賓尹盥手書。[印]：湯賓尹印、南雍大司成印章、山笑臺

Collectors’ seals

Qing emperor Qianlong 清帝乾隆 (r. 1735–1795)
Qianlong jianshang 乾隆鋻賞
Sanxi Tang jingjian xi 三希堂精鋻璽
Yi zisun 宜子孫
Guxi tianzi 古希天子
Shou 壽
Wufuwudai Tang guxi tianzi bao 五福五代堂古稀天子寳
Bazheng maonian zhi bao 八徵耄念之寳
Qianlong yulan zhi bao 乾隆御覽之寳
Qianqing Gong jiancang bao 乾清宮鋻藏寳
Miji zhulin 祕笈珠林
Midian xinbian 祕殿新編
Zhulin chongding 珠林重定
Taishang Huangdi zhi bao 太上皇帝之寳
Qianlong Gong bao 乾清宮寳

Qing emperor Jiaqing 清帝嘉慶 (r. 1796–1820)
Jiaqing yulan zhi bao 嘉慶御覽之寳

Qing emperor Xuantong 清帝宣統 (r. 1908–1911)
Xuantong yulan zhi bao 宣統御覽之寳
View more"
"204533","http://www.metmuseum.org/art/collection/search/204533","Inscription","Sticker on underside: $450 - /20"
"204533","http://www.metmuseum.org/art/collection/search/204533","Marking","Painted on underside in black enamel: Two-headed eagle (factory mark of Imperial Porcelain Factory under Empress Elizabeth I); incised on underside, in center: 7s 7 9 11"
"437549","http://www.metmuseum.org/art/collection/search/437549","Inscription","Signed (lower right): JvRuisdael [initials in monogram]"
"451802","http://www.metmuseum.org/art/collection/search/451802","Inscription","Around the inner rim in Arabic in “new-style” script :
التدبیر قبل العمل یؤمنك من الندم الیمن والسلامه
Planning before work protects you from regret; good luck and well-being

(From: Masterpieces from the Department of Islamic Art in The Metropolitan Museum of Art. Ekhtiar, Soucek, Canby, and Haidar, eds., 2011, p. 108)"
"437344","http://www.metmuseum.org/art/collection/search/437344","Inscription","Signed and dated (lower left): P.Puvis de Chavannes / 1891"
"437430","http://www.metmuseum.org/art/collection/search/437430","Inscription","Signed and dated (lower left): Renoir. 83."
"49156","http://www.metmuseum.org/art/collection/search/49156","Inscription","No Artist’s inscription, signature, or seal

Site names inscribed on the painting

Unidentified artist, 6 columns in standard script, undated:

Ji'nan Prefecture City 濟南府城
Kaishan Temple 開山廟
Zhangxia 章夏
Mount Tai 泰山
Tai’an Township 泰安州
Mengyin District 蒙陰縣

Label strip

Unidentified artist, 1 column in standard script (affixed to the brocade flap), undated:

南巡圖第三卷，從濟南府經泰安州致禮泰山

Preface

Unidentified artist, 8 columns in standard script, undated:

The third scroll respectfully depicts His Majesty during his stopover in Jinan, when he ascended the city wall to make his inspection. The entire populace raised their hands to their foreheads in salutation and rejoiced to behold the imperial countenance. Next, the imperial procession traveled on by mountain roads until it arrived at Tai’an Prefecture. His Majesty then specially led all of the officials in his retinue in a ceremony to honor Mount Tai. At that time, the spirit of the mountain manifested auspicious signs: the serried peaks stood forth and the cloud-cloaked trees presented an elegant scene, while the elders of Tai’an filled the streets with song and dance. The grandeur of Mount Tai, with the incredible winding mountain paths of this area of Lu, is only roughly sketched here in “red and green”; regrettably, we lack the ability to describe even a minute part of its magnificence.

[Translation by Maxwell K. Hearn from Wen C. Fong, Chin-Sung Chang, and Maxwell K. Hearn; edited by Maxwell K. Hearn, Landscapes Clear and Radiant: The Art of Wang Hui (1632–1717), New York: The Metropolitan Museum of Art, 2008, p, 151.]

第三卷敬圖
皇上蒞止濟南，登城巡閱，萬姓咸舉手加額，喜覲天顏。於是法從迤邐，由山路達泰安州。 皇上特率扈從諸臣致禮於泰山。維時嶽靈効祥，峰巒聳立，雲樹騰秀。泰安父老歌舞充途。若夫岱宗之崇高，魯地之曲折，雖粗具丹青，愧未能狀其毫末也。

Inscription on scroll box

Unidentified, 1 column in standard script, undated; 1 seal:

南巡圖第三卷 康熙二十八年己巳正月 [印]： 天府珍藏

The inscription on the box reads, “Southern Inspection Tour, three. First month of the twenty-eighth year of the Kangxi period [1689].”
View more"
"468207","http://www.metmuseum.org/art/collection/search/468207","Inscription","(on block X of arch): _ I / CR / V / R (too fragmentary for interpretation)

(on back of left section of lintel, block 41, inscription II): [T]RANS . VSQVE EVPRH […] [should be EVPHRATEM] / QVI . FACIE[I] . N […] [should be NOSTRAE] / HOC . LABERI . LEPIDI . REQ […] [should be REQVIES] / TELLVRIS NVLL […] (too fragmentary for complete interpretation)

(on back of left hand base, block 5, inscription I): T[ITO] FLAVIO . T[ITI] . f[ilio] / Q[VINTO] EGNAT[IO] . AV[…] / EX . AERE . CON […] [should be LATO] / DECVR[IONVM] . ET . AVG […] [should be AVGVSTALIVM] / ET . PLEBIS . VRB […] [should be VRBANAE] / OBCVIVS . DEDI […] [should be DEDICATIONEM] / EGNATIA . CO […] / MATER / EPVLVM . VIRITI […] [should be VIRITIM DEDIT] (too fragmentary for complete interpretation)"
"27789","http://www.metmuseum.org/art/collection/search/27789","Inscription","Inscribed on the tang of the sword (katana) blade: Ei-kio ju-ni-nen hachi gwatsu Sukemitsu, Osafune (8th month of the 12th year of the period Ei-kio [which is August, 1440]); on the sword guard (tsuba) and hilt collard (fuchi) for the sword (katana): Iwamoto Konkan [with kakihan]; on the sword guard (tsuba) and hilt collar (fuchi) for the short sword (wakizashi): Iwamoto Konkwan [with kakihan]; on the reverse of the knife handle (kozuka) for the short sword (wakizashi): Iwata Takanori no motome in ozu Mu Tamagawa no zu Iwamoto Konkwan kore wo chokosu (Made at the request of Takanori; design of Six Tama Rivers; Iwamoto Konkwan designed and chiseled this); on the blade of the knife (kozuka) for the short sword (wakizashi): Kuniyoshi."
"469856","http://www.metmuseum.org/art/collection/search/469856","Inscription","[on band in upper quarter of panel behind knights]: ICO/LAVS: PRESRS:MILITES (Nicholas takes the soliders)"
"201895","http://www.metmuseum.org/art/collection/search/201895","Signature","On tranche, between shoulders: PAJOU.F.1789"
"201895","http://www.metmuseum.org/art/collection/search/201895","Inscription","Stickers, removed: (on back) 3383; (on front of base) 75; (on back support) French Customs stamp. Written in ink below tranche: 3383."
"24320","http://www.metmuseum.org/art/collection/search/24320","Inscription","Inscribed (on obverse of blade) Arabic (trans.: [long cartouches 2,4,6,8,10....20 in upper row] Verily we have granted thee a manifest victory: that God may forgive thee thy preceding and thy subsequent sin, and may complete his favor on thee, and direct thee in the right way; and direct thee in the right way; and that God may assist thee with a glorious assistance; it is he that sendeth down secure tranquility into the hearts of true believers, that they may increase in faith beyond their former faith; the hosts of heaven and earth are God's and God is knowing and wise, [Koran, sura 48, v. 1-4]; [small cartouches, 1,3,5,7,9-19, upper row, beginning obliterated] She [the Queen of Sheba] said: O nobles, verily an honourable letter hath been delivered unto me; it is from Sulayman and [this is the tenor thereof]: in the name of God, the merciful, the compassionate: Rise not up against me, but come unto me and resign yourselves unto Divine direction; [Koran, sura 27, v. 29-31, from the story of Solomon and the Queen of Sheba]; [lower row, beginning obliterated, cartouche 21] In the name of God the merciful the compassionate, ""Assistance from God and a speedy victory; and do thou bear good tidings to the true believers"" [Koran, sura 61, v. 13]; [cartouche 22] God! there is no god but he, the living, the self-subsisting; neither slumber nor sleep seizeth him; to him belongeth whatsoever is in heaven,a nd on earth; who is he that can intercede with him, but through his good pleasure? he knoweth best that which is past, and that which is to come unto them, and they shall not comprehend anything of his knowledge, but so far as he pleaseth; his throne is extended over heaven and earth and the preservation of both is no burden unto him; he is the high, the mighty; [Koran, sura 2, v.255, so-called ""throne verse""]; [cartrouche 23] and his armies [the armies of David] were gathered together unto Sulayman, consiting of genii [jinn] and men, and birds; and they were led in distinct bands; [Koran, sura 27, v. 17] God the mighty, speaketh the truth.); on the reverse of blade in Arabic (trans.): [upper row, cartouches 24-26] Unto God belong the hosts of heaven and earth; and God is mighty and wise; verily we have sent thee to be a witness, and a bearer of good tidings, and a denouncer of threats; that ye may believe in God, and his apostle; and may assist him, and revere him and praise him morning and evening; verily they who swear fealty unto thee, swear fealty unto God; the hand of God is over their hands; whoever shall violate his oath, will violate [the same] to the hurt only of his own soul; but whoever shall perform that which he hath covenanted with God, he will surely give him a great reward; the Arabs of the desert who were left behind will say unto thee: our substance and our families employed us, [so that we went not forth with thee to war], wherefore, ask pardon for us; they speak that with their tongues which is not in their hearts; answer: who shall be able to obtain for you anything from God [to the contrary], if he pleased to afflict you or is please unto you [to be gracious ? ] [Koran, sura 48, v. 7-middle of 11]; [lower row, cartouches 28,30,32,34,......46] that he may lead the true believers of both sexes into gardens beneath which rivers flow, to dwell therein for ever; and may expiate their evil deeds from them; this will be great felicity with God, and that he may punish the hypocritical men and the hypocritical women and the idolators and the idolatresses, who conceive an ill opinion of God; they shall experience a turn of evil fortune, and God shall be angry with them and shall curse them and hath prepared hell for them; an ill journey shall it be [thither] [from Koran 48:5-6]; [lower row, small cartouches 27, 29,31-45] until they came into the valley of the ants, and an ant [seeing the hosts approaching] said: O ants, enter ye into your habitations, lest Sulayman and his army tread you under foot, and perceive [it] not; and Sulayman smiled, laughing at her words, and said, O Lord, excite me that I may do that which is right [and] well pleasing unto thee; and introduce me through thy mercy [into paradise] among thy servants the righteous. [Koran, sura 27, v. 18-19].
View more"
